algorithm	dataset	psi	beta	purity
IKSHC	musk	17	0.600000	0.531905
IKSHC	musk	17	0.700000	0.540438
IKSHC	musk	17	0.800000	0.532218
IKSHC	musk	17	0.900000	0.541406
IKSHC	musk	21	0.400000	0.531022
IKSHC	musk	21	0.500000	0.541943
IKSHC	musk	21	0.600000	0.542940
IKSHC	musk	21	0.700000	0.544910
IKSHC	musk	21	0.800000	0.534207
IKSHC	musk	21	0.900000	0.541782
IKSHC	musk	25	0.400000	0.528638
IKSHC	musk	25	0.500000	0.528073
IKSHC	musk	25	0.600000	0.533953
IKSHC	musk	25	0.700000	0.538495
IKSHC	musk	25	0.800000	0.541388
IKSHC	musk	25	0.900000	0.532660
IKSHC	pendig	3	0.400000	0.506493
IKSHC	pendig	3	0.500000	0.490707
IKSHC	pendig	3	0.600000	0.557540
IKSHC	pendig	3	0.700000	0.480769
IKSHC	pendig	3	0.800000	0.500113
IKSHC	pendig	3	0.900000	0.506769
IKSHC	pendig	5	0.400000	0.555297
IKSHC	pendig	5	0.500000	0.552074
IKSHC	pendig	5	0.600000	0.569172
IKSHC	pendig	5	0.700000	0.539411
IKSHC	pendig	5	0.800000	0.562046
IKSHC	pendig	5	0.900000	0.555491
IKSHC	pendig	7	0.400000	0.580121
IKSHC	pendig	7	0.500000	0.571806
IKSHC	pendig	7	0.600000	0.589299
IKSHC	pendig	7	0.700000	0.576591
IKSHC	pendig	7	0.800000	0.618940
IKSHC	pendig	7	0.900000	0.580401
IKSHC	pendig	13	0.400000	0.590742
IKSHC	pendig	13	0.500000	0.586763
IKSHC	pendig	13	0.600000	0.597366
IKSHC	pendig	13	0.700000	0.597427
IKSHC	pendig	13	0.800000	0.606865
IKSHC	pendig	13	0.900000	0.610049
IKSHC	pendig	15	0.400000	0.597673
IKSHC	pendig	15	0.500000	0.602987
IKSHC	pendig	15	0.600000	0.594262
IKSHC	pendig	15	0.700000	0.601859
IKSHC	pendig	15	0.800000	0.604460
IKSHC	pendig	15	0.900000	0.600276
IKSHC	pendig	17	0.400000	0.598666
IKSHC	pendig	17	0.500000	0.597082
IKSHC	pendig	17	0.600000	0.619725
IKSHC	pendig	17	0.700000	0.617666
IKSHC	pendig	17	0.800000	0.598845
IKSHC	pendig	17	0.900000	0.611482
IKSHC	pendig	21	0.400000	0.619645
IKSHC	pendig	21	0.500000	0.620677
IKSHC	pendig	21	0.600000	0.630394
IKSHC	pendig	21	0.700000	0.640381
IKSHC	pendig	21	0.800000	0.624629
IKSHC	pendig	21	0.900000	0.621272
IKSHC	pendig	25	0.400000	0.651707
IKSHC	pendig	25	0.500000	0.646329
IKSHC	pendig	25	0.600000	0.648875
IKSHC	pendig	25	0.700000	0.615481
IKSHC	pendig	25	0.800000	0.645985
IKSHC	pendig	25	0.900000	0.645203
IKSHC	pendig	3	0.400000	0.527189
IKSHC	pendig	3	0.500000	0.538404
IKSHC	pendig	3	0.600000	0.460591
IKSHC	pendig	3	0.700000	0.523612
IKSHC	pendig	3	0.800000	0.546408
IKSHC	pendig	3	0.900000	0.499344
IKSHC	pendig	5	0.400000	0.550755
IKSHC	pendig	5	0.500000	0.577993
IKSHC	pendig	5	0.600000	0.552470
IKSHC	pendig	5	0.700000	0.534646
IKSHC	pendig	5	0.800000	0.571331
IKSHC	pendig	5	0.900000	0.526285
IKSHC	pendig	7	0.400000	0.559185
IKSHC	pendig	7	0.500000	0.601389
IKSHC	pendig	7	0.600000	0.566193
IKSHC	pendig	7	0.700000	0.551180
IKSHC	pendig	7	0.800000	0.589849
IKSHC	pendig	7	0.900000	0.539933
IKSHC	pendig	13	0.400000	0.610257
IKSHC	pendig	13	0.500000	0.582679
IKSHC	pendig	13	0.600000	0.626666
IKSHC	pendig	13	0.700000	0.597210
IKSHC	pendig	13	0.800000	0.586234
IKSHC	pendig	13	0.900000	0.610346
IKSHC	pendig	15	0.400000	0.613558
IKSHC	pendig	15	0.500000	0.638270
IKSHC	pendig	15	0.600000	0.642722
IKSHC	pendig	15	0.700000	0.602245
IKSHC	pendig	15	0.800000	0.615248
IKSHC	pendig	15	0.900000	0.649235
IKSHC	pendig	17	0.400000	0.629347
IKSHC	pendig	17	0.500000	0.625648
IKSHC	pendig	17	0.600000	0.640133
IKSHC	pendig	17	0.700000	0.612867
IKSHC	pendig	17	0.800000	0.646159
IKSHC	pendig	17	0.900000	0.623231
IKSHC	pendig	21	0.400000	0.612079
IKSHC	pendig	21	0.500000	0.617614
IKSHC	pendig	21	0.600000	0.635181
IKSHC	pendig	21	0.700000	0.631395
IKSHC	pendig	21	0.800000	0.633701
IKSHC	pendig	21	0.900000	0.624990
IKSHC	pendig	25	0.400000	0.599049
IKSHC	pendig	25	0.500000	0.627623
IKSHC	pendig	25	0.600000	0.616106
IKSHC	pendig	25	0.700000	0.628199
IKSHC	pendig	25	0.800000	0.629896
IKSHC	pendig	25	0.900000	0.615559
IKSHC	pendig	3	0.400000	0.537489
IKSHC	pendig	3	0.500000	0.551938
IKSHC	pendig	3	0.600000	0.543610
IKSHC	pendig	3	0.700000	0.554659
IKSHC	pendig	3	0.800000	0.563190
IKSHC	pendig	3	0.900000	0.486216
IKSHC	pendig	5	0.400000	0.567949
IKSHC	pendig	5	0.500000	0.563395
IKSHC	pendig	5	0.600000	0.578108
IKSHC	pendig	5	0.700000	0.533513
IKSHC	pendig	5	0.800000	0.554202
IKSHC	pendig	5	0.900000	0.554696
IKSHC	pendig	7	0.400000	0.606655
IKSHC	pendig	7	0.500000	0.564242
IKSHC	pendig	7	0.600000	0.580897
IKSHC	pendig	7	0.700000	0.601345
IKSHC	pendig	7	0.800000	0.601183
IKSHC	pendig	7	0.900000	0.572916
IKSHC	pendig	13	0.400000	0.612180
IKSHC	pendig	13	0.500000	0.629898
IKSHC	pendig	13	0.600000	0.613051
IKSHC	pendig	13	0.700000	0.639131
IKSHC	pendig	13	0.800000	0.627325
IKSHC	pendig	13	0.900000	0.625836
IKSHC	pendig	15	0.400000	0.628504
IKSHC	pendig	15	0.500000	0.627289
IKSHC	pendig	15	0.600000	0.626717
IKSHC	pendig	15	0.700000	0.610515
IKSHC	pendig	15	0.800000	0.632858
IKSHC	pendig	15	0.900000	0.616859
IKSHC	pendig	17	0.400000	0.616434
IKSHC	pendig	17	0.500000	0.654496
IKSHC	pendig	17	0.600000	0.619232
IKSHC	pendig	17	0.700000	0.631415
IKSHC	pendig	17	0.800000	0.665000
IKSHC	pendig	17	0.900000	0.650525
IKSHC	pendig	21	0.400000	0.671380
IKSHC	pendig	21	0.500000	0.642353
IKSHC	pendig	21	0.600000	0.639117
IKSHC	pendig	21	0.700000	0.662612
IKSHC	pendig	21	0.800000	0.658013
IKSHC	pendig	21	0.900000	0.640479
IKSHC	pendig	25	0.400000	0.674681
IKSHC	pendig	25	0.500000	0.661772
IKSHC	pendig	25	0.600000	0.635547
IKSHC	pendig	25	0.700000	0.672585
IKSHC	pendig	25	0.800000	0.668274
IKSHC	pendig	25	0.900000	0.642876
IKSHC	pendig	3	0.400000	0.539673
IKSHC	pendig	3	0.500000	0.556708
IKSHC	pendig	3	0.600000	0.527370
IKSHC	pendig	3	0.700000	0.547164
IKSHC	pendig	3	0.800000	0.575948
IKSHC	pendig	3	0.900000	0.532367
IKSHC	pendig	5	0.400000	0.542423
IKSHC	pendig	5	0.500000	0.554226
IKSHC	pendig	5	0.600000	0.556154
IKSHC	pendig	5	0.700000	0.517020
IKSHC	pendig	5	0.800000	0.538720
IKSHC	pendig	5	0.900000	0.536000
IKSHC	pendig	7	0.400000	0.554165
IKSHC	pendig	7	0.500000	0.493808
IKSHC	pendig	7	0.600000	0.495164
IKSHC	pendig	7	0.700000	0.534784
IKSHC	pendig	7	0.800000	0.569065
IKSHC	pendig	7	0.900000	0.531446
IKSHC	pendig	13	0.400000	0.602533
IKSHC	pendig	13	0.500000	0.604685
IKSHC	pendig	13	0.600000	0.584834
IKSHC	pendig	13	0.700000	0.574141
IKSHC	pendig	13	0.800000	0.566339
IKSHC	pendig	13	0.900000	0.560886
IKSHC	pendig	15	0.400000	0.566099
IKSHC	pendig	15	0.500000	0.562692
IKSHC	pendig	15	0.600000	0.616463
IKSHC	pendig	15	0.700000	0.581253
IKSHC	pendig	15	0.800000	0.578902
IKSHC	pendig	15	0.900000	0.589447
IKSHC	pendig	17	0.400000	0.620692
IKSHC	pendig	17	0.500000	0.588916
IKSHC	pendig	17	0.600000	0.619625
IKSHC	pendig	17	0.700000	0.629770
IKSHC	pendig	17	0.800000	0.587973
IKSHC	pendig	17	0.900000	0.588677
IKSHC	pendig	21	0.400000	0.613738
IKSHC	pendig	21	0.500000	0.627585
IKSHC	pendig	21	0.600000	0.636846
IKSHC	pendig	21	0.700000	0.610109
IKSHC	pendig	21	0.800000	0.609831
IKSHC	pendig	21	0.900000	0.606883
IKSHC	pendig	25	0.400000	0.630841
IKSHC	pendig	25	0.500000	0.622004
IKSHC	pendig	25	0.600000	0.621067
IKSHC	pendig	25	0.700000	0.630038
IKSHC	pendig	25	0.800000	0.620962
IKSHC	pendig	25	0.900000	0.631761
IKSHC	pendig	3	0.400000	0.575179
IKSHC	pendig	3	0.500000	0.495879
IKSHC	pendig	3	0.600000	0.546552
IKSHC	pendig	3	0.700000	0.572180
IKSHC	pendig	3	0.800000	0.533684
IKSHC	pendig	3	0.900000	0.497106
IKSHC	pendig	5	0.400000	0.597594
IKSHC	pendig	5	0.500000	0.555507
IKSHC	pendig	5	0.600000	0.570385
IKSHC	pendig	5	0.700000	0.576610
IKSHC	pendig	5	0.800000	0.587746
IKSHC	pendig	5	0.900000	0.556695
IKSHC	pendig	7	0.400000	0.577085
IKSHC	pendig	7	0.500000	0.595238
IKSHC	pendig	7	0.600000	0.590885
IKSHC	pendig	7	0.700000	0.605510
IKSHC	pendig	7	0.800000	0.572175
IKSHC	pendig	7	0.900000	0.601611
IKSHC	pendig	13	0.400000	0.634982
IKSHC	pendig	13	0.500000	0.607874
IKSHC	pendig	13	0.600000	0.620609
IKSHC	pendig	13	0.700000	0.630855
IKSHC	pendig	13	0.800000	0.594642
IKSHC	pendig	13	0.900000	0.602837
IKSHC	pendig	15	0.400000	0.621322
IKSHC	pendig	15	0.500000	0.624105
IKSHC	pendig	15	0.600000	0.644817
IKSHC	pendig	15	0.700000	0.631027
